appid,name,playing_time,playtime_date,creation_time
553850,HELLDIVERS™ 2,149,2025-08-27,2025-08-28 01:01:10.663678+08:00
3419430,Bongo Cat,185,2025-08-27,2025-08-28 01:01:10.663678+08:00
