appid,name,playing_time,playtime_date,creation_time
3419430,Bongo Cat,244,2025-10-20,2025-10-21 01:01:17.592286+08:00
3344980,Philna Fantasy Demo,53,2025-10-20,2025-10-21 01:01:17.592286+08:00
3859960,Goblin Vyke Demo,35,2025-10-20,2025-10-21 01:01:17.592286+08:00
2985630,Revelation of Decay Demo,23,2025-10-20,2025-10-21 01:01:17.592286+08:00
3803790,Rhythm Hotel Demo,14,2025-10-20,2025-10-21 01:01:17.592286+08:00
