appid,name,playing_time,playtime_date,creation_time
2702170,Strange Jigsaws,128,2025-08-19,2025-08-20 01:07:43.148004+08:00
3419430,Bongo Cat,199,2025-08-19,2025-08-20 01:07:43.148004+08:00
